genus,RA,Source,SampleID
Methanothermobacter,3.408512043039963e-07,wgsa2,SRR17380245
Halorhabdus,3.408512043039963e-07,wgsa2,SRR17380245
Methanosphaera,3.408512043039963e-07,wgsa2,SRR17380245
Actinopolymorpha,3.408512043039963e-07,wgsa2,SRR17380245
Terricaulis,3.408512043039963e-07,wgsa2,SRR17380245
Duncaniella,3.408512043039963e-07,wgsa2,SRR17380245
Asticcacaulis,3.408512043039963e-07,wgsa2,SRR17380245
Haematospirillum,3.408512043039963e-07,wgsa2,SRR17380245
Halopiger,3.408512043039963e-07,wgsa2,SRR17380245
Palaeococcus,3.408512043039963e-07,wgsa2,SRR17380245
Ferroglobus,3.408512043039963e-07,wgsa2,SRR17380245
Acidovorax,3.408512043039963e-07,wgsa2,SRR17380245
Alicycliphilus,3.408512043039963e-07,wgsa2,SRR17380245
Asteriusvirus,3.408512043039963e-07,wgsa2,SRR17380245
Nitrosomonas,3.408512043039963e-07,wgsa2,SRR17380245
Efquatrovirus,3.408512043039963e-07,wgsa2,SRR17380245
Candidatus Nitrosopelagicus,3.408512043039963e-07,wgsa2,SRR17380245
Simonsiella,3.408512043039963e-07,wgsa2,SRR17380245
Jeotgalibacillus,3.408512043039963e-07,wgsa2,SRR17380245
Thermoleptolyngbya,3.408512043039963e-07,wgsa2,SRR17380245
Solibacillus,3.408512043039963e-07,wgsa2,SRR17380245
Haliangium,3.408512043039963e-07,wgsa2,SRR17380245
Algicoccus,3.408512043039963e-07,wgsa2,SRR17380245
Cylindrospermopsis,3.408512043039963e-07,wgsa2,SRR17380245
Syntrophus,3.408512043039963e-07,wgsa2,SRR17380245
Taylorella,3.408512043039963e-07,wgsa2,SRR17380245
Thermobifida,3.408512043039963e-07,wgsa2,SRR17380245
Staphylospora,3.408512043039963e-07,wgsa2,SRR17380245
Halanaeroarchaeum,3.408512043039963e-07,wgsa2,SRR17380245
Anaplasma,3.408512043039963e-07,wgsa2,SRR17380245
Qipengyuania,3.408512043039963e-07,wgsa2,SRR17380245
Roseitalea,3.408512043039963e-07,wgsa2,SRR17380245
Trichodesmium,3.408512043039963e-07,wgsa2,SRR17380245
Ornithobacterium,3.408512043039963e-07,wgsa2,SRR17380245
Methanofollis,3.408512043039963e-07,wgsa2,SRR17380245
Thermosediminibacter,3.408512043039963e-07,wgsa2,SRR17380245
Ichthyobacterium,3.408512043039963e-07,wgsa2,SRR17380245
Nonomuraea,3.408512043039963e-07,wgsa2,SRR17380245
Arcticibacterium,3.408512043039963e-07,wgsa2,SRR17380245
Olleya,3.408512043039963e-07,wgsa2,SRR17380245
Tardiphaga,3.408512043039963e-07,wgsa2,SRR17380245
Pimelobacter,3.408512043039963e-07,wgsa2,SRR17380245
Liberibacter,3.408512043039963e-07,wgsa2,SRR17380245
Candidatus Amoebophilus,3.408512043039963e-07,wgsa2,SRR17380245
Marivirga,3.408512043039963e-07,wgsa2,SRR17380245
Thermacetogenium,3.408512043039963e-07,wgsa2,SRR17380245
Robiginitalea,3.408512043039963e-07,wgsa2,SRR17380245
Aquabacter,3.408512043039963e-07,wgsa2,SRR17380245
Yimella,3.408512043039963e-07,wgsa2,SRR17380245
Nocardiopsis,3.408512043039963e-07,wgsa2,SRR17380245
Parvimonas,3.408512043039963e-07,wgsa2,SRR17380245
Tabrizicola,3.408512043039963e-07,wgsa2,SRR17380245
Brevirhabdus,3.408512043039963e-07,wgsa2,SRR17380245
Methanothrix,3.408512043039963e-07,wgsa2,SRR17380245
Methylocella,3.408512043039963e-07,wgsa2,SRR17380245
Altibacter,3.408512043039963e-07,wgsa2,SRR17380245
Mameliella,3.408512043039963e-07,wgsa2,SRR17380245
Fromanvirus,1.7042560215199816e-07,wgsa2,SRR17380245
Gloeothece,1.7042560215199816e-07,wgsa2,SRR17380245
Candidatus Methanoplasma,1.7042560215199816e-07,wgsa2,SRR17380245
Chamaesiphon,1.7042560215199816e-07,wgsa2,SRR17380245
Gloeomargarita,1.7042560215199816e-07,wgsa2,SRR17380245
Yuavirus,1.7042560215199816e-07,wgsa2,SRR17380245
Egicoccus,1.7042560215199816e-07,wgsa2,SRR17380245
Lentzea,1.7042560215199816e-07,wgsa2,SRR17380245
Dietzia,1.7042560215199816e-07,wgsa2,SRR17380245
Firehammervirus,1.7042560215199816e-07,wgsa2,SRR17380245
Caldisphaera,1.7042560215199816e-07,wgsa2,SRR17380245
Candidatus Doolittlea,1.7042560215199816e-07,wgsa2,SRR17380245
Wigglesworthia,1.7042560215199816e-07,wgsa2,SRR17380245
Acetoanaerobium,1.7042560215199816e-07,wgsa2,SRR17380245
Methanosalsum,1.7042560215199816e-07,wgsa2,SRR17380245
Ustilago,1.7042560215199816e-07,wgsa2,SRR17380245
Cryptococcus,1.7042560215199816e-07,wgsa2,SRR17380245
Microchaete,1.7042560215199816e-07,wgsa2,SRR17380245
Candidatus Ishikawaella,1.7042560215199816e-07,wgsa2,SRR17380245
Candidatus Moranella,1.7042560215199816e-07,wgsa2,SRR17380245
Candida,1.7042560215199816e-07,wgsa2,SRR17380245
Scytonema,1.7042560215199816e-07,wgsa2,SRR17380245
Candidatus Fukatsuia,1.7042560215199816e-07,wgsa2,SRR17380245
Candidatus Babela,1.7042560215199816e-07,wgsa2,SRR17380245
Coprothermobacter,1.7042560215199816e-07,wgsa2,SRR17380245
Cercospora,1.7042560215199816e-07,wgsa2,SRR17380245
Candidatus Promineofilum,1.7042560215199816e-07,wgsa2,SRR17380245
Ureaplasma,1.7042560215199816e-07,wgsa2,SRR17380245
Roseiflexus,1.7042560215199816e-07,wgsa2,SRR17380245
Desulfocurvibacter,1.7042560215199816e-07,wgsa2,SRR17380245
Thermosulfidibacter,1.7042560215199816e-07,wgsa2,SRR17380245
Altererythrobacter,1.7042560215199816e-07,wgsa2,SRR17380245
Fructilactobacillus,1.7042560215199816e-07,wgsa2,SRR17380245
Amylolactobacillus,1.7042560215199816e-07,wgsa2,SRR17380245
Luteithermobacter,1.7042560215199816e-07,wgsa2,SRR17380245
Paraprevotella,1.7042560215199816e-07,wgsa2,SRR17380245
Petrimonas,1.7042560215199816e-07,wgsa2,SRR17380245
Coprobacter,1.7042560215199816e-07,wgsa2,SRR17380245
Gluconacetobacter,1.7042560215199816e-07,wgsa2,SRR17380245
Suicoccus,1.7042560215199816e-07,wgsa2,SRR17380245
Sandaracinobacter,1.7042560215199816e-07,wgsa2,SRR17380245
Parasphingorhabdus,1.7042560215199816e-07,wgsa2,SRR17380245
Chitinimonas,1.7042560215199816e-07,wgsa2,SRR17380245
Actibacterium,1.7042560215199816e-07,wgsa2,SRR17380245
Jannaschia,1.7042560215199816e-07,wgsa2,SRR17380245
Epibacterium,1.7042560215199816e-07,wgsa2,SRR17380245
Paraoceanicella,1.7042560215199816e-07,wgsa2,SRR17380245
Euzebyella,1.7042560215199816e-07,wgsa2,SRR17380245
Candidatus Hodgkinia,1.7042560215199816e-07,wgsa2,SRR17380245
Epilithonimonas,1.7042560215199816e-07,wgsa2,SRR17380245
Rhodomicrobium,1.7042560215199816e-07,wgsa2,SRR17380245
Cruoricaptor,1.7042560215199816e-07,wgsa2,SRR17380245
Halobacteriovorax,1.7042560215199816e-07,wgsa2,SRR17380245
Ephemeroptericola,1.7042560215199816e-07,wgsa2,SRR17380245
Plesiomonas,1.7042560215199816e-07,wgsa2,SRR17380245
Alysiella,1.7042560215199816e-07,wgsa2,SRR17380245
Desulfohalobium,1.7042560215199816e-07,wgsa2,SRR17380245
Casimicrobium,1.7042560215199816e-07,wgsa2,SRR17380245
Candidatus Profftella,1.7042560215199816e-07,wgsa2,SRR17380245
Candidatus Accumulibacter,1.7042560215199816e-07,wgsa2,SRR17380245
Sulfuritortus,1.7042560215199816e-07,wgsa2,SRR17380245
Methylovorus,1.7042560215199816e-07,wgsa2,SRR17380245
Aromatoleum,1.7042560215199816e-07,wgsa2,SRR17380245
Pseudogulbenkiania,1.7042560215199816e-07,wgsa2,SRR17380245
Paludibacterium,1.7042560215199816e-07,wgsa2,SRR17380245
Desulfopila,1.7042560215199816e-07,wgsa2,SRR17380245
Geodermatophilus,1.7042560215199816e-07,wgsa2,SRR17380245
Minicystis,1.7042560215199816e-07,wgsa2,SRR17380245
Sandaracinus,1.7042560215199816e-07,wgsa2,SRR17380245
Rhizobacter,1.7042560215199816e-07,wgsa2,SRR17380245
Stigmatella,1.7042560215199816e-07,wgsa2,SRR17380245
Viridibacillus,1.7042560215199816e-07,wgsa2,SRR17380245
Desulfoglaeba,1.7042560215199816e-07,wgsa2,SRR17380245
Aeribacillus,1.7042560215199816e-07,wgsa2,SRR17380245
Radiobacillus,1.7042560215199816e-07,wgsa2,SRR17380245
Paraliobacillus,1.7042560215199816e-07,wgsa2,SRR17380245
Biomaibacter,1.7042560215199816e-07,wgsa2,SRR17380245
Stappia,1.7042560215199816e-07,wgsa2,SRR17380245
Scardovia,1.7042560215199816e-07,wgsa2,SRR17380245
Desulfofarcimen,1.7042560215199816e-07,wgsa2,SRR17380245
Singulisphaera,1.7042560215199816e-07,wgsa2,SRR17380245
Paraphotobacterium,1.7042560215199816e-07,wgsa2,SRR17380245
Poriferisphaera,1.7042560215199816e-07,wgsa2,SRR17380245
Aliivibrio,1.7042560215199816e-07,wgsa2,SRR17380245
Endozoicomonas,1.7042560215199816e-07,wgsa2,SRR17380245
Litoricola,1.7042560215199816e-07,wgsa2,SRR17380245
Spartinivicinus,1.7042560215199816e-07,wgsa2,SRR17380245
Salinicola,1.7042560215199816e-07,wgsa2,SRR17380245
Cnuibacter,1.7042560215199816e-07,wgsa2,SRR17380245
Luteibacter,1.7042560215199816e-07,wgsa2,SRR17380245
Runella,1.7042560215199816e-07,wgsa2,SRR17380245
Xylella,1.7042560215199816e-07,wgsa2,SRR17380245
Leucobacter,1.7042560215199816e-07,wgsa2,SRR17380245
Herbiconiux,1.7042560215199816e-07,wgsa2,SRR17380245
Colwellia,1.7042560215199816e-07,wgsa2,SRR17380245
Saliniradius,1.7042560215199816e-07,wgsa2,SRR17380245
Janibacter,1.7042560215199816e-07,wgsa2,SRR17380245
Paraoerskovia,1.7042560215199816e-07,wgsa2,SRR17380245
Permianibacter,1.7042560215199816e-07,wgsa2,SRR17380245
Ornithinimicrobium,1.7042560215199816e-07,wgsa2,SRR17380245
Thermogutta,1.7042560215199816e-07,wgsa2,SRR17380245
Pirellulimonas,1.7042560215199816e-07,wgsa2,SRR17380245
Bremerella,1.7042560215199816e-07,wgsa2,SRR17380245
Histophilus,1.7042560215199816e-07,wgsa2,SRR17380245
Cyclobacterium,1.7042560215199816e-07,wgsa2,SRR17380245
Belliella,1.7042560215199816e-07,wgsa2,SRR17380245
Caldanaerobacter,1.7042560215199816e-07,wgsa2,SRR17380245
Salinisphaera,1.7042560215199816e-07,wgsa2,SRR17380245
Alkalicella,1.7042560215199816e-07,wgsa2,SRR17380245
Candidatus Ruthia,1.7042560215199816e-07,wgsa2,SRR17380245
Rhodothermus,1.7042560215199816e-07,wgsa2,SRR17380245
Gemmatimonas,1.7042560215199816e-07,wgsa2,SRR17380245
Candidatus Syntrophocurvum,1.7042560215199816e-07,wgsa2,SRR17380245
Methylotuvimicrobium,1.7042560215199816e-07,wgsa2,SRR17380245
Wenzhouxiangella,1.7042560215199816e-07,wgsa2,SRR17380245
Thiohalobacter,1.7042560215199816e-07,wgsa2,SRR17380245
Halothiobacillus,1.7042560215199816e-07,wgsa2,SRR17380245
Acidihalobacter,1.7042560215199816e-07,wgsa2,SRR17380245
Spiribacter,1.7042560215199816e-07,wgsa2,SRR17380245
Thermobacillus,1.7042560215199816e-07,wgsa2,SRR17380245
Caulifigura,1.7042560215199816e-07,wgsa2,SRR17380245
Oceanisphaera,1.7042560215199816e-07,wgsa2,SRR17380245
Congregibacter,1.7042560215199816e-07,wgsa2,SRR17380245
Lymphocystivirus,1.7042560215199816e-07,wgsa2,SRR17380245
AKKERMANSIA,0.0483675,biobakery3,SRR17380244
ANAEROSTIPES,0.0661527,biobakery3,SRR17380244
BACILLUS,0.0425253,biobakery3,SRR17380244
BACTEROIDES,0.0600937,biobakery3,SRR17380244
BIFIDOBACTERIUM,0.1035577999999999,biobakery3,SRR17380244
BLAUTIA,0.1332595999999999,biobakery3,SRR17380244
COLLINSELLA,0.0486208999999999,biobakery3,SRR17380244
CUTIBACTERIUM,0.0584605,biobakery3,SRR17380244
ENORMA,7e-06,biobakery3,SRR17380244
ESCHERICHIA,0.0701034,biobakery3,SRR17380244
FLAVONIFRACTOR,0.0389008999999999,biobakery3,SRR17380244
LACHNOCLOSTRIDIUM,0.0638131,biobakery3,SRR17380244
LACTOBACILLUS,0.0434166999999999,biobakery3,SRR17380244
MEGAMONAS,0.007976,biobakery3,SRR17380244
MEGASPHAERA,0.0098783,biobakery3,SRR17380244
PARABACTEROIDES,0.0631744,biobakery3,SRR17380244
PSEUDOMONAS,0.007006,biobakery3,SRR17380244
STAPHYLOCOCCUS,0.0551471,biobakery3,SRR17380244
STREPTOCOCCUS,0.079539,biobakery3,SRR17380244
AKKERMANSIA,0.0479586,biobakery3,SRR17380241
ANAEROSTIPES,0.0652688,biobakery3,SRR17380241
BACILLUS,0.0421207,biobakery3,SRR17380241
BACTEROIDES,0.0590803,biobakery3,SRR17380241
BIFIDOBACTERIUM,0.1056607,biobakery3,SRR17380241
BLAUTIA,0.133452,biobakery3,SRR17380241
COLLINSELLA,0.0502426,biobakery3,SRR17380241
CUTIBACTERIUM,0.057645,biobakery3,SRR17380241
ENORMA,0.0,biobakery3,SRR17380241
ESCHERICHIA,0.0729341,biobakery3,SRR17380241
FLAVONIFRACTOR,0.0388677,biobakery3,SRR17380241
LACHNOCLOSTRIDIUM,0.0642448,biobakery3,SRR17380241
LACTOBACILLUS,0.0423439,biobakery3,SRR17380241
MEGAMONAS,0.0112287,biobakery3,SRR17380241
MEGASPHAERA,0.008426,biobakery3,SRR17380241
PARABACTEROIDES,0.0628049,biobakery3,SRR17380241
PSEUDOMONAS,0.0072609,biobakery3,SRR17380241
STAPHYLOCOCCUS,0.0509954,biobakery3,SRR17380241
STREPTOCOCCUS,0.0794648,biobakery3,SRR17380241
AKKERMANSIA,0.0499986999999999,biobakery3,SRR17380242
ANAEROSTIPES,0.0646024,biobakery3,SRR17380242
BACILLUS,0.0424511,biobakery3,SRR17380242
BACTEROIDES,0.0597631,biobakery3,SRR17380242
BIFIDOBACTERIUM,0.1069757,biobakery3,SRR17380242
BLAUTIA,0.1318215999999999,biobakery3,SRR17380242
COLLINSELLA,0.0466083,biobakery3,SRR17380242
CUTIBACTERIUM,0.0592427,biobakery3,SRR17380242
ENORMA,0.0,biobakery3,SRR17380242
ESCHERICHIA,0.071751,biobakery3,SRR17380242
FLAVONIFRACTOR,0.0393124,biobakery3,SRR17380242
LACHNOCLOSTRIDIUM,0.0647925,biobakery3,SRR17380242
LACTOBACILLUS,0.0444174,biobakery3,SRR17380242
MEGAMONAS,0.01306,biobakery3,SRR17380242
MEGASPHAERA,0.0109302,biobakery3,SRR17380242
PARABACTEROIDES,0.0631853,biobakery3,SRR17380242
PSEUDOMONAS,0.0070782999999999,biobakery3,SRR17380242
STAPHYLOCOCCUS,0.0499134,biobakery3,SRR17380242
STREPTOCOCCUS,0.0740961,biobakery3,SRR17380242
AKKERMANSIA,0.0486184,biobakery3,SRR17380243
ANAEROSTIPES,0.0650237999999999,biobakery3,SRR17380243
BACILLUS,0.0428317,biobakery3,SRR17380243
BACTEROIDES,0.0601781,biobakery3,SRR17380243
BIFIDOBACTERIUM,0.1045613,biobakery3,SRR17380243
BLAUTIA,0.1298458,biobakery3,SRR17380243
COLLINSELLA,0.0523726,biobakery3,SRR17380243
CUTIBACTERIUM,0.0589554,biobakery3,SRR17380243
ENORMA,0.0,biobakery3,SRR17380243
ESCHERICHIA,0.0681166,biobakery3,SRR17380243
FLAVONIFRACTOR,0.0400888,biobakery3,SRR17380243
LACHNOCLOSTRIDIUM,0.06959,biobakery3,SRR17380243
LACTOBACILLUS,0.0418919,biobakery3,SRR17380243
MEGAMONAS,0.0103224,biobakery3,SRR17380243
MEGASPHAERA,0.0100053,biobakery3,SRR17380243
PARABACTEROIDES,0.0635889,biobakery3,SRR17380243
PSEUDOMONAS,0.0072972,biobakery3,SRR17380243
STAPHYLOCOCCUS,0.0506051,biobakery3,SRR17380243
STREPTOCOCCUS,0.0761066,biobakery3,SRR17380243
AKKERMANSIA,0.0487164999999999,biobakery3,SRR17380246
ANAEROSTIPES,0.0664724999999999,biobakery3,SRR17380246
BACILLUS,0.0421764,biobakery3,SRR17380246
BACTEROIDES,0.0600708999999999,biobakery3,SRR17380246
BIFIDOBACTERIUM,0.1046304,biobakery3,SRR17380246
BLAUTIA,0.1339278,biobakery3,SRR17380246
COLLINSELLA,0.0499716,biobakery3,SRR17380246
CUTIBACTERIUM,0.057488,biobakery3,SRR17380246
ENORMA,0.0,biobakery3,SRR17380246
ESCHERICHIA,0.0707387,biobakery3,SRR17380246
FLAVONIFRACTOR,0.0397147,biobakery3,SRR17380246
LACHNOCLOSTRIDIUM,0.0639965,biobakery3,SRR17380246
LACTOBACILLUS,0.0420452,biobakery3,SRR17380246
MEGAMONAS,0.0088434,biobakery3,SRR17380246
MEGASPHAERA,0.0094326,biobakery3,SRR17380246
PARABACTEROIDES,0.0635316,biobakery3,SRR17380246
PSEUDOMONAS,0.0075715,biobakery3,SRR17380246
STAPHYLOCOCCUS,0.0520002,biobakery3,SRR17380246
STREPTOCOCCUS,0.0786717,biobakery3,SRR17380246
AKKERMANSIA,0.0487066,biobakery3,SRR17380245
ANAEROSTIPES,0.0655954,biobakery3,SRR17380245
BACILLUS,0.044707,biobakery3,SRR17380245
BACTEROIDES,0.0586315,biobakery3,SRR17380245
BIFIDOBACTERIUM,0.1056762,biobakery3,SRR17380245
BLAUTIA,0.13207,biobakery3,SRR17380245
COLLINSELLA,0.0509364,biobakery3,SRR17380245
CUTIBACTERIUM,0.0578546,biobakery3,SRR17380245
ENORMA,0.0,biobakery3,SRR17380245
ESCHERICHIA,0.0730046999999999,biobakery3,SRR17380245
FLAVONIFRACTOR,0.0384323,biobakery3,SRR17380245
LACHNOCLOSTRIDIUM,0.0624667999999999,biobakery3,SRR17380245
LACTOBACILLUS,0.0414883,biobakery3,SRR17380245
MEGAMONAS,0.0093378,biobakery3,SRR17380245
MEGASPHAERA,0.0093074,biobakery3,SRR17380245
PARABACTEROIDES,0.0629926,biobakery3,SRR17380245
PSEUDOMONAS,0.0077066999999999,biobakery3,SRR17380245
STAPHYLOCOCCUS,0.0528854,biobakery3,SRR17380245
STREPTOCOCCUS,0.0782002,biobakery3,SRR17380245
AKKERMANSIA,0.053305,biobakery4,SRR17380244
ANAEROSTIPES,0.0527086,biobakery4,SRR17380244
BACILLUS,0.0501555,biobakery4,SRR17380244
BACTEROIDES,0.05305,biobakery4,SRR17380244
BIFIDOBACTERIUM,0.0989462,biobakery4,SRR17380244
BLAUTIA,0.0469466,biobakery4,SRR17380244
COLLINSELLA,0.0312085,biobakery4,SRR17380244
CUTIBACTERIUM,0.0522146,biobakery4,SRR17380244
ENTEROCLOSTER,0.0557024,biobakery4,SRR17380244
ESCHERICHIA,0.0618146,biobakery4,SRR17380244
FLAVONIFRACTOR,0.0362537,biobakery4,SRR17380244
LACTOBACILLUS,0.0363162999999999,biobakery4,SRR17380244
MEDITERRANEIBACTER,0.0639375,biobakery4,SRR17380244
MEGAMONAS,0.0309676,biobakery4,SRR17380244
MEGASPHAERA,0.0584480999999999,biobakery4,SRR17380244
PARABACTEROIDES,0.0563561,biobakery4,SRR17380244
PSEUDOMONAS,0.0431756,biobakery4,SRR17380244
STAPHYLOCOCCUS,0.0483336,biobakery4,SRR17380244
STREPTOCOCCUS,0.0701596,biobakery4,SRR17380244
AKKERMANSIA,0.0531393,biobakery4,SRR17380241
ANAEROSTIPES,0.0528668,biobakery4,SRR17380241
BACILLUS,0.0516014999999999,biobakery4,SRR17380241
BACTEROIDES,0.0526171,biobakery4,SRR17380241
BIFIDOBACTERIUM,0.0986327999999999,biobakery4,SRR17380241
BLAUTIA,0.047301,biobakery4,SRR17380241
COLLINSELLA,0.0308019,biobakery4,SRR17380241
CUTIBACTERIUM,0.0513099,biobakery4,SRR17380241
ENTEROCLOSTER,0.0582552999999999,biobakery4,SRR17380241
ESCHERICHIA,0.0604665,biobakery4,SRR17380241
FLAVONIFRACTOR,0.0358084,biobakery4,SRR17380241
LACTOBACILLUS,0.0357694,biobakery4,SRR17380241
MEDITERRANEIBACTER,0.0635681,biobakery4,SRR17380241
MEGAMONAS,0.0305279,biobakery4,SRR17380241
MEGASPHAERA,0.0599689,biobakery4,SRR17380241
PARABACTEROIDES,0.0558496,biobakery4,SRR17380241
PSEUDOMONAS,0.0440568,biobakery4,SRR17380241
STAPHYLOCOCCUS,0.0490719,biobakery4,SRR17380241
STREPTOCOCCUS,0.0683869,biobakery4,SRR17380241
AKKERMANSIA,0.0542212,biobakery4,SRR17380242
ANAEROSTIPES,0.0528753,biobakery4,SRR17380242
BACILLUS,0.0535944,biobakery4,SRR17380242
BACTEROIDES,0.0528936,biobakery4,SRR17380242
BIFIDOBACTERIUM,0.0992732,biobakery4,SRR17380242
BLAUTIA,0.0475919,biobakery4,SRR17380242
COLLINSELLA,0.0312347999999999,biobakery4,SRR17380242
CUTIBACTERIUM,0.0522628,biobakery4,SRR17380242
ENTEROCLOSTER,0.0582287,biobakery4,SRR17380242
ESCHERICHIA,0.0621139,biobakery4,SRR17380242
FLAVONIFRACTOR,0.0352366,biobakery4,SRR17380242
LACTOBACILLUS,0.0375611,biobakery4,SRR17380242
MEDITERRANEIBACTER,0.0636534,biobakery4,SRR17380242
MEGAMONAS,0.0290879,biobakery4,SRR17380242
MEGASPHAERA,0.0591772999999999,biobakery4,SRR17380242
PARABACTEROIDES,0.0565699,biobakery4,SRR17380242
PSEUDOMONAS,0.042548,biobakery4,SRR17380242
STAPHYLOCOCCUS,0.0457616,biobakery4,SRR17380242
STREPTOCOCCUS,0.0661142,biobakery4,SRR17380242
AKKERMANSIA,0.0531204,biobakery4,SRR17380243
ANAEROSTIPES,0.0528379,biobakery4,SRR17380243
BACILLUS,0.0511801,biobakery4,SRR17380243
BACTEROIDES,0.0525153,biobakery4,SRR17380243
BIFIDOBACTERIUM,0.0985771,biobakery4,SRR17380243
BLAUTIA,0.0473963,biobakery4,SRR17380243
COLLINSELLA,0.0317977,biobakery4,SRR17380243
CUTIBACTERIUM,0.0535644,biobakery4,SRR17380243
ENTEROCLOSTER,0.0560429,biobakery4,SRR17380243
ESCHERICHIA,0.0615505,biobakery4,SRR17380243
FLAVONIFRACTOR,0.0355185,biobakery4,SRR17380243
LACTOBACILLUS,0.03605,biobakery4,SRR17380243
MEDITERRANEIBACTER,0.0640178,biobakery4,SRR17380243
MEGAMONAS,0.0298964,biobakery4,SRR17380243
MEGASPHAERA,0.0597891,biobakery4,SRR17380243
PARABACTEROIDES,0.0559223,biobakery4,SRR17380243
PSEUDOMONAS,0.0435648,biobakery4,SRR17380243
STAPHYLOCOCCUS,0.0481278,biobakery4,SRR17380243
STREPTOCOCCUS,0.0685309,biobakery4,SRR17380243
AKKERMANSIA,0.0539397,biobakery4,SRR17380246
ANAEROSTIPES,0.0538117999999999,biobakery4,SRR17380246
BACILLUS,0.0523429,biobakery4,SRR17380246
BACTEROIDES,0.0518909,biobakery4,SRR17380246
BIFIDOBACTERIUM,0.0973565,biobakery4,SRR17380246
BLAUTIA,0.0465238999999999,biobakery4,SRR17380246
COLLINSELLA,0.0312772,biobakery4,SRR17380246
CUTIBACTERIUM,0.0518796,biobakery4,SRR17380246
ENTEROCLOSTER,0.0568505,biobakery4,SRR17380246
ESCHERICHIA,0.061584,biobakery4,SRR17380246
FLAVONIFRACTOR,0.034354,biobakery4,SRR17380246
LACTOBACILLUS,0.0362679999999999,biobakery4,SRR17380246
MEDITERRANEIBACTER,0.0633872,biobakery4,SRR17380246
MEGAMONAS,0.0315646,biobakery4,SRR17380246
MEGASPHAERA,0.0595732999999999,biobakery4,SRR17380246
PARABACTEROIDES,0.0570241,biobakery4,SRR17380246
PSEUDOMONAS,0.043143,biobakery4,SRR17380246
STAPHYLOCOCCUS,0.0480983,biobakery4,SRR17380246
STREPTOCOCCUS,0.0691306,biobakery4,SRR17380246
AKKERMANSIA,0.0534238,biobakery4,SRR17380245
ANAEROSTIPES,0.0529894999999999,biobakery4,SRR17380245
BACILLUS,0.0541559,biobakery4,SRR17380245
BACTEROIDES,0.0523661,biobakery4,SRR17380245
BIFIDOBACTERIUM,0.097091,biobakery4,SRR17380245
BLAUTIA,0.0472367999999999,biobakery4,SRR17380245
COLLINSELLA,0.0305171,biobakery4,SRR17380245
CUTIBACTERIUM,0.0517505,biobakery4,SRR17380245
ENTEROCLOSTER,0.0551585,biobakery4,SRR17380245
ESCHERICHIA,0.0605992,biobakery4,SRR17380245
FLAVONIFRACTOR,0.0349078,biobakery4,SRR17380245
LACTOBACILLUS,0.0362125,biobakery4,SRR17380245
MEDITERRANEIBACTER,0.0644671,biobakery4,SRR17380245
MEGAMONAS,0.0320271,biobakery4,SRR17380245
MEGASPHAERA,0.0586298,biobakery4,SRR17380245
PARABACTEROIDES,0.0552874,biobakery4,SRR17380245
PSEUDOMONAS,0.0442267,biobakery4,SRR17380245
STAPHYLOCOCCUS,0.0496035,biobakery4,SRR17380245
STREPTOCOCCUS,0.0693495,biobakery4,SRR17380245
BLAUTIA,0.0842911685823371,jams202212,SRR17380244
ENTEROCLOSTER,0.0815691631383262,jams202212,SRR17380244
PARABACTEROIDES,0.0755431510863021,jams202212,SRR17380244
ESCHERICHIA,0.0754951509903019,jams202212,SRR17380244
PSEUDOMONAS,0.0728931457862915,jams202212,SRR17380244
BACTEROIDES,0.0708151416302832,jams202212,SRR17380244
BIFIDOBACTERIUM,0.0666981333962667,jams202212,SRR17380244
MEDITERRANEIBACTER,0.064509129018258,jams202212,SRR17380244
BACILLUS,0.056508113016226,jams202212,SRR17380244
ANAEROSTIPES,0.0481580963161926,jams202212,SRR17380244
MEGASPHAERA,0.0418270836541673,jams202212,SRR17380244
AKKERMANSIA,0.0408360816721633,jams202212,SRR17380244
FLAVONIFRACTOR,0.0378930757861515,jams202212,SRR17380244
STREPTOCOCCUS,0.0361290722581445,jams202212,SRR17380244
CUTIBACTERIUM,0.0337750675501351,jams202212,SRR17380244
STAPHYLOCOCCUS,0.0317050634101268,jams202212,SRR17380244
COLLINSELLA,0.0300650601301202,jams202212,SRR17380244
MEGAMONAS,0.0254810509621019,jams202212,SRR17380244
LACTOBACILLUS,0.0193550387100774,jams202212,SRR17380244
UNCLASSIFIED,0.0055430110860221,jams202212,SRR17380244
